<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURUSD;30;20170629;043000;1.1386200;1.1394900;1.1383000;1.1392000;22572
EURUSD;30;20170629;050000;1.1392400;1.1408500;1.1390000;1.1405300;31715
EURUSD;30;20170629;053000;1.1405100;1.1419400;1.1401000;1.1410800;34587
EURUSD;30;20170629;060000;1.1410800;1.1411800;1.1402800;1.1405200;24765
EURUSD;30;20170629;063000;1.1404900;1.1410000;1.1400000;1.1407800;25086
EURUSD;30;20170629;070000;1.1407600;1.1408100;1.1402500;1.1405800;16838
EURUSD;30;20170629;073000;1.1405800;1.1407700;1.1402600;1.1405600;14565
EURUSD;30;20170629;080000;1.1405400;1.1405600;1.1393600;1.1401200;23033
EURUSD;30;20170629;083000;1.1401700;1.1401800;1.1393000;1.1395800;18047
EURUSD;30;20170629;090000;1.1395800;1.1408000;1.1394000;1.1407200;23577
EURUSD;30;20170629;093000;1.1407400;1.1415500;1.1398900;1.1402700;48532
EURUSD;30;20170629;100000;1.1400500;1.1412000;1.1398000;1.1406200;50022
EURUSD;30;20170629;103000;1.1406300;1.1432800;1.1405000;1.1427500;85798
EURUSD;30;20170629;110000;1.1427100;1.1430200;1.1418600;1.1426700;59509
EURUSD;30;20170629;113000;1.1426600;1.1435000;1.1413400;1.1425100;61262
EURUSD;30;20170629;120000;1.1424900;1.1430000;1.1418000;1.1425600;43399
EURUSD;30;20170629;123000;1.1425000;1.1426500;1.1411100;1.1413300;40908
EURUSD;30;20170629;130000;1.1413300;1.1417500;1.1397000;1.1413600;49528
EURUSD;30;20170629;133000;1.1413600;1.1416100;1.1404000;1.1411000;41679
EURUSD;30;20170629;140000;1.1412600;1.1414400;1.1398000;1.1406100;41449
EURUSD;30;20170629;143000;1.1406000;1.1410000;1.1391000;1.1395900;50875
EURUSD;30;20170629;150000;1.1395900;1.1406400;1.1392000;1.1406400;43557
EURUSD;30;20170629;153000;1.1406100;1.1420000;1.1400600;1.1402500;59269
EURUSD;30;20170629;160000;1.1402300;1.1407600;1.1387000;1.1400600;75185
EURUSD;30;20170629;163000;1.1400600;1.1410400;1.1395000;1.1408200;54631
EURUSD;30;20170629;170000;1.1408300;1.1415800;1.1394500;1.1399800;71465
EURUSD;30;20170629;173000;1.1399600;1.1422400;1.1398000;1.1415300;69221
EURUSD;30;20170629;180000;1.1415900;1.1430000;1.1409500;1.1423900;59097
EURUSD;30;20170629;183000;1.1423900;1.1430000;1.1418200;1.1423000;62084
EURUSD;30;20170629;190000;1.1424500;1.1432100;1.1419600;1.1420600;50941
EURUSD;30;20170629;193000;1.1420400;1.1426900;1.1415000;1.1425800;42820
EURUSD;30;20170629;200000;1.1425700;1.1431500;1.1421600;1.1429700;39586
EURUSD;30;20170629;203000;1.1429700;1.1438600;1.1426000;1.1436900;45744
EURUSD;30;20170629;210000;1.1436800;1.1445000;1.1432900;1.1442200;44031
EURUSD;30;20170629;213000;1.1442300;1.1445300;1.1434400;1.1437000;34343
EURUSD;30;20170629;220000;1.1437000;1.1437300;1.1427000;1.1432800;35973
EURUSD;30;20170629;223000;1.1432600;1.1438400;1.1429900;1.1437000;29986
EURUSD;30;20170629;230000;1.1436500;1.1445600;1.1434100;1.1438800;33956
EURUSD;30;20170629;233000;1.1439400;1.1442600;1.1434000;1.1441900;18085
EURUSD;30;20170630;000000;1.1441800;1.1442700;1.1437100;1.1440000;19015
EURUSD;30;20170630;003000;1.1440000;1.1443500;1.1436400;1.1439800;19962
EURUSD;30;20170630;010000;1.1439000;1.1443100;1.1437000;1.1440500;22983
EURUSD;30;20170630;013000;1.1440800;1.1444800;1.1439000;1.1443100;34962
EURUSD;30;20170630;020000;1.1443100;1.1445400;1.1440000;1.1442600;15702
EURUSD;30;20170630;023000;1.1442200;1.1443000;1.1438000;1.1440900;9408
EURUSD;30;20170630;030000;1.1441100;1.1442300;1.1437300;1.1439500;9741
EURUSD;30;20170630;033000;1.1439600;1.1442900;1.1432800;1.1435000;21394
EURUSD;30;20170630;040000;1.1434700;1.1436600;1.1425000;1.1428300;30803
EURUSD;30;20170630;043000;1.1428500;1.1437700;1.1426000;1.1432600;29821
EURUSD;30;20170630;050000;1.1432500;1.1444400;1.1430700;1.1440900;26503
EURUSD;30;20170630;053000;1.1440100;1.1444500;1.1437300;1.1439400;27459
EURUSD;30;20170630;060000;1.1439400;1.1441100;1.1433400;1.1435900;26850
EURUSD;30;20170630;063000;1.1436100;1.1443300;1.1433900;1.1441600;18610
EURUSD;30;20170630;070000;1.1441600;1.1442000;1.1438000;1.1440200;15703
EURUSD;30;20170630;073000;1.1440400;1.1441600;1.1436000;1.1441500;13536
EURUSD;30;20170630;080000;1.1441300;1.1442700;1.1438000;1.1440300;12334
EURUSD;30;20170630;083000;1.1440400;1.1441000;1.1434500;1.1438500;17422
EURUSD;30;20170630;090000;1.1438200;1.1441300;1.1425800;1.1430000;23197
EURUSD;30;20170630;093000;1.1430200;1.1436000;1.1422800;1.1434000;38792
EURUSD;30;20170630;100000;1.1434200;1.1441500;1.1421000;1.1423200;46691
EURUSD;30;20170630;103000;1.1423100;1.1430000;1.1411000;1.1412900;72795
EURUSD;30;20170630;110000;1.1413100;1.1420000;1.1400200;1.1411800;63818
EURUSD;30;20170630;113000;1.1412000;1.1415600;1.1403200;1.1412700;44991
EURUSD;30;20170630;120000;1.1412900;1.1413200;1.1394000;1.1403200;60376
EURUSD;30;20170630;123000;1.1402900;1.1410200;1.1390200;1.1398400;62820
EURUSD;30;20170630;130000;1.1398900;1.1410300;1.1393000;1.1409500;41394
EURUSD;30;20170630;133000;1.1409200;1.1411700;1.1399900;1.1402500;38372
EURUSD;30;20170630;140000;1.1403100;1.1406000;1.1396700;1.1402700;42022
EURUSD;30;20170630;143000;1.1402800;1.1412800;1.1400600;1.1409000;41211
EURUSD;30;20170630;150000;1.1410100;1.1412200;1.1401500;1.1403800;38720
EURUSD;30;20170630;153000;1.1403900;1.1417000;1.1403000;1.1409600;52808
EURUSD;30;20170630;160000;1.1409400;1.1421100;1.1405000;1.1412700;61434
EURUSD;30;20170630;163000;1.1412700;1.1422300;1.1410300;1.1415200;51518
EURUSD;30;20170630;170000;1.1415600;1.1423700;1.1412900;1.1419300;61432
EURUSD;30;20170630;173000;1.1419300;1.1430000;1.1416100;1.1418700;61476
EURUSD;30;20170630;180000;1.1418200;1.1420000;1.1394000;1.1404100;69988
EURUSD;30;20170630;183000;1.1404100;1.1416500;1.1402000;1.1408500;58400
EURUSD;30;20170630;190000;1.1408700;1.1415100;1.1403400;1.1411100;37304
EURUSD;30;20170630;193000;1.1411100;1.1416300;1.1406000;1.1409000;28923
EURUSD;30;20170630;200000;1.1408900;1.1414700;1.1404800;1.1412700;28365
EURUSD;30;20170630;203000;1.1411700;1.1417100;1.1408800;1.1413000;21648
EURUSD;30;20170630;210000;1.1413900;1.1415400;1.1409600;1.1414700;21449
EURUSD;30;20170630;213000;1.1414400;1.1417700;1.1406400;1.1417100;25397
EURUSD;30;20170630;220000;1.1417100;1.1422600;1.1411900;1.1419600;29038
EURUSD;30;20170630;223000;1.1418900;1.1423400;1.1415000;1.1420400;26727
EURUSD;30;20170630;230000;1.1420500;1.1422200;1.1412900;1.1421100;27721
EURUSD;30;20170630;233000;1.1421600;1.1423700;1.1418400;1.1421900;15928
EURUSD;30;20170701;000000;1.1422600;1.1425700;1.1416000;1.1425000;19271
EURUSD;30;20170701;003000;1.1425300;1.1432000;1.1423000;1.1427000;172
EURUSD;30;20170702;223000;1.1418000;1.1422800;1.1415000;1.1418700;541
EURUSD;30;20170702;230000;1.1418600;1.1422200;1.1410300;1.1416100;1328
EURUSD;30;20170702;233000;1.1418000;1.1420600;1.1411700;1.1413000;1086
EURUSD;30;20170703;000000;1.1416000;1.1420600;1.1413000;1.1415000;1548
EURUSD;30;20170703;003000;1.1418600;1.1419800;1.1414400;1.1417700;3486
EURUSD;30;20170703;010000;1.1418700;1.1421500;1.1415000;1.1420900;4216
EURUSD;30;20170703;013000;1.1420900;1.1426700;1.1418500;1.1422200;21408
EURUSD;30;20170703;020000;1.1422100;1.1425700;1.1420100;1.1425200;13147
EURUSD;30;20170703;023000;1.1425200;1.1425900;1.1419200;1.1421300;15543
EURUSD;30;20170703;030000;1.1421300;1.1423500;1.1419000;1.1423400;13919
EURUSD;30;20170703;033000;1.1423300;1.1424900;1.1416200;1.1419700;20667
EURUSD;30;20170703;040000;1.1419500;1.1420300;1.1413900;1.1417100;20273
EURUSD;30;20170703;043000;1.1417100;1.1419000;1.1413000;1.1417300;20401
EURUSD;30;20170703;050000;1.1417300;1.1420300;1.1413600;1.1416300;19434
EURUSD;30;20170703;053000;1.1416300;1.1419800;1.1410200;1.1413800;22507
EURUSD;30;20170703;060000;1.1412000;1.1418300;1.1411000;1.1412900;17728
EURUSD;30;20170703;063000;1.1413600;1.1416800;1.1404900;1.1407400;20394
EURUSD;30;20170703;070000;1.1407200;1.1409000;1.1402100;1.1404400;21723
EURUSD;30;20170703;073000;1.1403400;1.1409900;1.1401600;1.1409800;17000
EURUSD;30;20170703;080000;1.1409700;1.1415800;1.1407300;1.1412200;18155
EURUSD;30;20170703;083000;1.1412500;1.1415100;1.1408000;1.1413300;16734
EURUSD;30;20170703;090000;1.1413300;1.1415000;1.1405600;1.1407700;21863
EURUSD;30;20170703;093000;1.1407000;1.1411600;1.1401700;1.1406900;40695
EURUSD;30;20170703;100000;1.1406600;1.1414200;1.1401700;1.1411500;37146
EURUSD;30;20170703;103000;1.1411600;1.1411800;1.1396900;1.1400000;55718
EURUSD;30;20170703;110000;1.1400000;1.1400500;1.1390400;1.1394700;46276
EURUSD;30;20170703;113000;1.1394800;1.1394900;1.1378000;1.1383100;51276
EURUSD;30;20170703;120000;1.1383800;1.1390000;1.1375600;1.1379000;38291
EURUSD;30;20170703;123000;1.1379000;1.1385800;1.1374000;1.1384600;38170
EURUSD;30;20170703;130000;1.1384600;1.1385800;1.1371300;1.1372600;35845
EURUSD;30;20170703;133000;1.1372300;1.1380000;1.1369000;1.1376900;34511
EURUSD;30;20170703;140000;1.1376900;1.1380000;1.1368700;1.1374500;37654
EURUSD;30;20170703;143000;1.1374900;1.1380000;1.1359800;1.1368800;40322
EURUSD;30;20170703;150000;1.1368900;1.1372000;1.1359700;1.1363000;38522
EURUSD;30;20170703;153000;1.1364500;1.1375700;1.1360000;1.1372900;47515
EURUSD;30;20170703;160000;1.1372700;1.1374800;1.1364900;1.1367100;37941
EURUSD;30;20170703;163000;1.1367200;1.1370000;1.1356000;1.1359100;48439
EURUSD;30;20170703;170000;1.1359300;1.1373000;1.1357200;1.1370800;47299
EURUSD;30;20170703;173000;1.1371500;1.1373800;1.1358200;1.1366600;68249
EURUSD;30;20170703;180000;1.1366600;1.1370000;1.1361000;1.1367900;47223
EURUSD;30;20170703;183000;1.1367900;1.1369800;1.1354000;1.1357500;51748
EURUSD;30;20170703;190000;1.1357600;1.1366800;1.1354300;1.1366700;38578
EURUSD;30;20170703;193000;1.1366700;1.1372100;1.1361000;1.1363700;34833
EURUSD;30;20170703;200000;1.1363700;1.1365300;1.1353200;1.1357300;31061
EURUSD;30;20170703;203000;1.1357200;1.1366000;1.1355000;1.1362500;22466
EURUSD;30;20170703;210000;1.1362000;1.1368600;1.1358900;1.1361100;16739
EURUSD;30;20170703;213000;1.1361100;1.1361200;1.1354800;1.1357100;14956
EURUSD;30;20170703;220000;1.1356900;1.1359100;1.1354400;1.1358300;13551
EURUSD;30;20170703;223000;1.1358400;1.1359400;1.1355700;1.1359400;12539
EURUSD;30;20170703;230000;1.1359400;1.1363000;1.1356700;1.1362300;16044
EURUSD;30;20170703;233000;1.1362000;1.1366400;1.1360300;1.1366200;16613
EURUSD;30;20170704;000000;1.1365000;1.1366900;1.1360000;1.1363400;19523
EURUSD;30;20170704;003000;1.1363100;1.1366100;1.1355400;1.1362600;31094
EURUSD;30;20170704;010000;1.1362500;1.1366000;1.1358000;1.1363100;33782
EURUSD;30;20170704;013000;1.1364600;1.1368200;1.1361600;1.1367000;14545
EURUSD;30;20170704;020000;1.1366900;1.1370700;1.1363000;1.1366400;15776
EURUSD;30;20170704;023000;1.1366800;1.1371100;1.1364800;1.1370700;12157
EURUSD;30;20170704;030000;1.1370300;1.1373500;1.1368000;1.1372200;14618
EURUSD;30;20170704;033000;1.1372300;1.1377100;1.1369000;1.1376500;12209
EURUSD;30;20170704;040000;1.1376100;1.1376500;1.1369000;1.1373800;24809
EURUSD;30;20170704;043000;1.1373800;1.1374200;1.1368000;1.1371400;21269
EURUSD;30;20170704;050000;1.1371000;1.1372200;1.1365800;1.1368800;6259
EURUSD;30;20170704;053000;1.1368800;1.1370100;1.1363000;1.1366600;19056
EURUSD;30;20170704;060000;1.1366600;1.1368000;1.1362800;1.1366100;17468
EURUSD;30;20170704;063000;1.1366100;1.1370300;1.1363200;1.1369200;15308
EURUSD;30;20170704;070000;1.1369700;1.1373900;1.1367000;1.1371700;18956
EURUSD;30;20170704;073000;1.1372100;1.1374200;1.1369000;1.1369600;15192
EURUSD;30;20170704;080000;1.1370500;1.1373700;1.1366800;1.1371400;27152
EURUSD;30;20170704;083000;1.1372100;1.1372600;1.1355000;1.1358100;26222
EURUSD;30;20170704;090000;1.1357700;1.1358300;1.1334400;1.1348200;41729
EURUSD;30;20170704;093000;1.1348200;1.1356800;1.1342000;1.1354600;33338
EURUSD;30;20170704;100000;1.1355000;1.1372700;1.1351000;1.1372200;52320
EURUSD;30;20170704;103000;1.1371000;1.1374500;1.1355000;1.1361700;46200
EURUSD;30;20170704;110000;1.1361400;1.1370000;1.1356800;1.1361500;45881
EURUSD;30;20170704;113000;1.1361600;1.1363800;1.1350300;1.1353800;36258
EURUSD;30;20170704;120000;1.1353300;1.1357000;1.1345000;1.1353500;39249
EURUSD;30;20170704;123000;1.1353400;1.1354400;1.1341000;1.1345900;34474
EURUSD;30;20170704;130000;1.1346100;1.1350800;1.1342000;1.1349600;31984
EURUSD;30;20170704;133000;1.1349700;1.1352800;1.1344600;1.1348800;26483
EURUSD;30;20170704;140000;1.1349200;1.1353000;1.1344900;1.1351400;26583
EURUSD;30;20170704;143000;1.1350000;1.1351700;1.1339900;1.1343700;25313
EURUSD;30;20170704;150000;1.1343500;1.1350800;1.1340400;1.1349900;26559
EURUSD;30;20170704;153000;1.1350300;1.1355400;1.1344900;1.1347100;31956
EURUSD;30;20170704;160000;1.1347100;1.1348700;1.1337900;1.1342600;38921
EURUSD;30;20170704;163000;1.1342400;1.1350000;1.1336000;1.1341500;34534
EURUSD;30;20170704;170000;1.1341400;1.1345700;1.1338500;1.1343800;32198
EURUSD;30;20170704;173000;1.1344600;1.1350000;1.1339500;1.1345500;35589
EURUSD;30;20170704;180000;1.1345400;1.1354100;1.1339400;1.1351600;33817
EURUSD;30;20170704;183000;1.1351700;1.1352800;1.1345000;1.1350400;36945
EURUSD;30;20170704;190000;1.1350600;1.1350800;1.1343000;1.1346700;20980
EURUSD;30;20170704;193000;1.1347400;1.1350700;1.1341000;1.1348100;19277
EURUSD;30;20170704;200000;1.1348700;1.1352100;1.1343500;1.1350000;18713
EURUSD;30;20170704;203000;1.1350400;1.1353700;1.1345000;1.1349700;39268
EURUSD;30;20170704;210000;1.1349800;1.1351500;1.1346800;1.1351100;19304
EURUSD;30;20170704;213000;1.1351100;1.1352900;1.1346000;1.1349700;27073
EURUSD;30;20170704;220000;1.1350200;1.1350800;1.1346400;1.1350300;24731
EURUSD;30;20170704;223000;1.1350300;1.1351100;1.1346000;1.1348400;16196
EURUSD;30;20170704;230000;1.1348200;1.1351300;1.1343300;1.1346000;17108
EURUSD;30;20170704;233000;1.1346000;1.1348200;1.1343300;1.1345700;17429
EURUSD;30;20170705;000000;1.1346300;1.1350500;1.1341000;1.1345000;27985
EURUSD;30;20170705;003000;1.1344000;1.1347500;1.1341100;1.1346500;24133
EURUSD;30;20170705;010000;1.1346500;1.1349100;1.1344000;1.1346800;21822
EURUSD;30;20170705;013000;1.1348600;1.1355300;1.1344000;1.1354600;16724
EURUSD;30;20170705;020000;1.1354600;1.1355700;1.1350500;1.1353100;14761
EURUSD;30;20170705;023000;1.1352000;1.1354800;1.1349000;1.1354500;13481
EURUSD;30;20170705;030000;1.1354200;1.1361100;1.1351800;1.1359400;16847
EURUSD;30;20170705;033000;1.1359400;1.1364400;1.1356000;1.1360200;22852
EURUSD;30;20170705;040000;1.1360200;1.1360300;1.1352600;1.1358700;22188
EURUSD;30;20170705;043000;1.1358400;1.1360300;1.1353500;1.1356300;20654
EURUSD;30;20170705;050000;1.1356500;1.1367900;1.1354400;1.1366800;27594
EURUSD;30;20170705;053000;1.1366800;1.1368700;1.1359300;1.1365400;27097
EURUSD;30;20170705;060000;1.1364900;1.1366400;1.1359900;1.1362400;17561
EURUSD;30;20170705;063000;1.1362700;1.1362800;1.1356000;1.1361800;17032
EURUSD;30;20170705;070000;1.1361500;1.1362000;1.1354900;1.1358700;17410
EURUSD;30;20170705;073000;1.1358700;1.1359000;1.1351000;1.1354100;16198
EURUSD;30;20170705;080000;1.1354100;1.1357600;1.1351800;1.1354400;14450
EURUSD;30;20170705;083000;1.1354400;1.1357300;1.1351000;1.1355800;16520
EURUSD;30;20170705;090000;1.1355800;1.1356400;1.1348000;1.1353200;24601
EURUSD;30;20170705;093000;1.1352000;1.1361200;1.1351000;1.1360400;32923
EURUSD;30;20170705;100000;1.1360700;1.1366700;1.1353200;1.1360200;41821
EURUSD;30;20170705;103000;1.1360100;1.1370000;1.1357000;1.1364200;49905
EURUSD;30;20170705;110000;1.1364900;1.1365900;1.1356000;1.1362800;53457
EURUSD;30;20170705;113000;1.1362900;1.1364800;1.1346900;1.1350600;43558
EURUSD;30;20170705;120000;1.1350300;1.1352100;1.1338800;1.1341800;41481
EURUSD;30;20170705;123000;1.1341500;1.1344200;1.1316900;1.1331500;75767
EURUSD;30;20170705;130000;1.1331400;1.1333600;1.1319900;1.1324100;44561
EURUSD;30;20170705;133000;1.1323900;1.1327600;1.1311000;1.1323100;47247
EURUSD;30;20170705;140000;1.1322900;1.1325200;1.1317300;1.1321100;34186
EURUSD;30;20170705;143000;1.1321000;1.1337000;1.1317900;1.1333500;41256
EURUSD;30;20170705;150000;1.1333300;1.1340000;1.1328900;1.1331000;34875
EURUSD;30;20170705;153000;1.1332100;1.1334700;1.1316200;1.1319600;47571
EURUSD;30;20170705;160000;1.1320000;1.1327200;1.1317000;1.1320500;35444
EURUSD;30;20170705;163000;1.1320200;1.1330000;1.1316400;1.1320800;37291
EURUSD;30;20170705;170000;1.1320900;1.1330300;1.1317000;1.1329400;52836
EURUSD;30;20170705;173000;1.1329000;1.1336500;1.1323900;1.1335200;63394
EURUSD;30;20170705;180000;1.1335200;1.1340000;1.1326000;1.1329000;51056
EURUSD;30;20170705;183000;1.1328800;1.1336400;1.1325600;1.1335200;43571
EURUSD;30;20170705;190000;1.1335000;1.1344100;1.1332300;1.1335100;35926
EURUSD;30;20170705;193000;1.1335600;1.1336400;1.1327500;1.1335300;28798
EURUSD;30;20170705;200000;1.1335200;1.1340800;1.1330500;1.1338000;26603
EURUSD;30;20170705;203000;1.1338300;1.1343700;1.1334000;1.1336200;26316
EURUSD;30;20170705;210000;1.1336400;1.1341500;1.1330000;1.1340400;25434
EURUSD;30;20170705;213000;1.1340500;1.1356900;1.1320400;1.1324600;77262
EURUSD;30;20170705;220000;1.1325500;1.1343200;1.1322200;1.1340900;39976
EURUSD;30;20170705;223000;1.1341100;1.1349800;1.1335800;1.1348700;34284
EURUSD;30;20170705;230000;1.1348500;1.1351800;1.1338500;1.1341800;29986
EURUSD;30;20170705;233000;1.1341900;1.1346000;1.1340200;1.1345700;19427
EURUSD;30;20170706;000000;1.1345700;1.1352400;1.1343000;1.1350700;17900
EURUSD;30;20170706;003000;1.1350700;1.1352000;1.1346000;1.1348200;29167
EURUSD;30;20170706;010000;1.1348800;1.1351900;1.1346700;1.1350500;27810
EURUSD;30;20170706;013000;1.1350400;1.1354600;1.1348400;1.1353400;17462
EURUSD;30;20170706;020000;1.1353400;1.1355000;1.1349500;1.1353100;17797
EURUSD;30;20170706;023000;1.1352400;1.1353800;1.1345800;1.1348100;15856
EURUSD;30;20170706;030000;1.1347900;1.1349400;1.1344000;1.1346500;13588
EURUSD;30;20170706;033000;1.1346400;1.1346500;1.1333600;1.1339800;22060
EURUSD;30;20170706;040000;1.1339000;1.1345200;1.1337000;1.1341300;23466
EURUSD;30;20170706;043000;1.1341600;1.1344000;1.1337900;1.1342000;23086
EURUSD;30;20170706;050000;1.1342000;1.1344700;1.1328700;1.1331500;25580
EURUSD;30;20170706;053000;1.1331800;1.1339200;1.1327900;1.1337700;23774
EURUSD;30;20170706;060000;1.1337600;1.1340000;1.1333400;1.1337500;18800
EURUSD;30;20170706;063000;1.1337500;1.1340700;1.1335000;1.1339300;15376
EURUSD;30;20170706;070000;1.1340100;1.1342800;1.1335700;1.1338100;21197
EURUSD;30;20170706;073000;1.1338100;1.1339200;1.1334800;1.1337800;13629
EURUSD;30;20170706;080000;1.1337800;1.1339500;1.1335300;1.1339000;11852
EURUSD;30;20170706;083000;1.1339000;1.1342100;1.1335800;1.1338700;20740
EURUSD;30;20170706;090000;1.1339500;1.1341700;1.1335400;1.1337200;17255
EURUSD;30;20170706;093000;1.1338000;1.1340700;1.1331600;1.1333800;30815
EURUSD;30;20170706;100000;1.1333600;1.1342000;1.1328800;1.1341800;28177
EURUSD;30;20170706;103000;1.1341800;1.1360000;1.1340000;1.1353000;51957
EURUSD;30;20170706;110000;1.1353000;1.1353900;1.1343600;1.1351400;39568
EURUSD;30;20170706;113000;1.1351500;1.1354700;1.1345800;1.1351700;37516
EURUSD;30;20170706;120000;1.1351500;1.1352200;1.1342100;1.1348600;39400
EURUSD;30;20170706;123000;1.1348900;1.1367700;1.1342500;1.1360600;70888
EURUSD;30;20170706;130000;1.1360200;1.1370100;1.1358000;1.1364100;51820
EURUSD;30;20170706;133000;1.1363900;1.1371000;1.1355300;1.1367600;56702
EURUSD;30;20170706;140000;1.1367900;1.1373900;1.1362800;1.1364700;41092
EURUSD;30;20170706;143000;1.1365800;1.1372900;1.1363000;1.1368200;39744
EURUSD;30;20170706;150000;1.1368600;1.1387600;1.1360000;1.1386300;66066
EURUSD;30;20170706;153000;1.1386500;1.1397800;1.1376500;1.1389000;66100
EURUSD;30;20170706;160000;1.1389100;1.1393400;1.1381700;1.1390300;59571
EURUSD;30;20170706;163000;1.1390300;1.1391000;1.1380000;1.1385900;47802
EURUSD;30;20170706;170000;1.1386600;1.1401800;1.1381300;1.1400100;62961
EURUSD;30;20170706;173000;1.1400000;1.1402900;1.1391900;1.1394800;62010
EURUSD;30;20170706;180000;1.1394800;1.1406000;1.1390900;1.1404600;46828
EURUSD;30;20170706;183000;1.1405200;1.1406800;1.1396500;1.1405200;55741
EURUSD;30;20170706;190000;1.1405300;1.1407000;1.1396800;1.1406100;41933
EURUSD;30;20170706;193000;1.1406700;1.1414000;1.1404700;1.1412400;36150
EURUSD;30;20170706;200000;1.1412400;1.1419700;1.1408900;1.1419600;37343
EURUSD;30;20170706;203000;1.1418000;1.1421900;1.1413600;1.1421800;29201
EURUSD;30;20170706;210000;1.1421600;1.1424600;1.1417000;1.1423100;31629
EURUSD;30;20170706;213000;1.1423000;1.1424000;1.1417000;1.1421900;28872
EURUSD;30;20170706;220000;1.1421900;1.1423400;1.1417900;1.1422500;27858
EURUSD;30;20170706;223000;1.1422500;1.1423500;1.1415500;1.1420400;24560
EURUSD;30;20170706;230000;1.1420300;1.1423300;1.1416200;1.1419300;24938
EURUSD;30;20170706;233000;1.1419300;1.1422000;1.1416400;1.1421300;18506
EURUSD;30;20170707;000000;1.1421300;1.1425000;1.1419000;1.1421700;22987
EURUSD;30;20170707;003000;1.1421200;1.1424500;1.1418700;1.1420300;19252
EURUSD;30;20170707;010000;1.1420700;1.1423500;1.1417000;1.1420900;19898
EURUSD;30;20170707;013000;1.1421500;1.1423800;1.1417000;1.1417500;20411
EURUSD;30;20170707;020000;1.1418400;1.1424400;1.1416000;1.1422000;25054
EURUSD;30;20170707;023000;1.1422000;1.1423000;1.1417200;1.1421400;21799
EURUSD;30;20170707;030000;1.1421900;1.1425800;1.1419100;1.1421000;17339
EURUSD;30;20170707;033000;1.1421300;1.1421900;1.1412000;1.1415800;24442
EURUSD;30;20170707;040000;1.1415800;1.1418200;1.1411700;1.1415500;21207
EURUSD;30;20170707;043000;1.1414000;1.1423700;1.1414000;1.1418800;35580
